Year,Month,Day,Hour,CY,Lat,Lon,VMax,MSLP,SN,Cat
1945,10,9,6,23,25.8,127.5,65,,194523,Cat1
1945,10,9,12,23,27.0,127.6,65,,194523,Cat1
1945,10,9,18,23,28.3,128.0,65,,194523,Cat1
1945,10,10,0,23,29.5,128.5,60,,194523,TS
1945,10,10,6,23,30.9,129.9,60,,194523,TS
1945,10,10,12,23,32.0,131.5,55,,194523,TS
1945,10,10,18,23,33.0,133.0,55,,194523,TS
1945,10,11,0,23,34.0,135.0,50,,194523,TS
1945,10,11,6,23,35.1,136.9,50,,194523,TS
1945,10,11,12,23,38.0,138.0,40,,194523,TS
1945,10,11,18,23,39.0,137.5,30,,194523,TD
1945,10,12,0,23,39.5,137.0,30,,194523,TD
1945,11,1,0,24,13.3,133.4,35,,194524,TS
1945,11,1,6,24,13.5,132.7,35,,194524,TS
1945,11,1,12,24,13.7,132.2,35,,194524,TS
1945,11,1,18,24,13.8,131.6,35,,194524,TS
1945,11,2,0,24,14.0,131.2,35,,194524,TS
1945,11,2,6,24,14.3,130.4,35,,194524,TS
1945,11,2,12,24,14.6,129.0,45,,194524,TS
1945,11,2,18,24,14.9,127.7,40,,194524,TS
1945,11,3,0,24,15.3,126.4,40,,194524,TS
1945,11,3,6,24,15.3,125.3,40,,194524,TS
1945,11,3,12,24,15.2,124.0,40,,194524,TS
1945,11,3,18,24,15.2,123.2,40,,194524,TS
1945,11,4,0,24,15.1,122.4,40,,194524,TS
1945,11,4,6,24,15.1,121.0,35,,194524,TS
1945,11,14,12,25,9.8,118.8,25,,194525,TD
1945,11,14,18,25,10.2,117.9,25,,194525,TD
1945,11,15,0,25,10.6,117.0,30,,194525,TD
1945,11,15,6,25,10.9,116.1,30,,194525,TD
1945,11,15,12,25,11.3,115.3,35,,194525,TS
1945,11,15,18,25,12.0,114.3,35,,194525,TS
1945,11,16,0,25,12.4,113.6,35,,194525,TS
1945,11,16,6,25,12.7,112.8,40,,194525,TS
1945,11,16,12,25,13.0,111.4,40,,194525,TS
1945,11,16,18,25,13.4,110.4,40,,194525,TS
1945,11,17,0,25,13.4,109.2,35,,194525,TS
1945,11,22,0,26,10.0,138.6,30,,194526,TD
1945,11,22,6,26,10.2,137.3,30,,194526,TD
1945,11,22,12,26,10.5,136.2,30,,194526,TD
1945,11,22,18,26,10.8,135.0,40,,194526,TS
1945,11,23,0,26,11.2,133.8,40,,194526,TS
1945,11,23,6,26,11.6,132.0,50,,194526,TS
1945,11,23,12,26,12.1,131.0,50,,194526,TS
1945,11,23,18,26,12.6,130.0,50,,194526,TS
1945,11,24,0,26,13.1,129.0,50,,194526,TS
1945,11,24,6,26,13.7,128.1,65,,194526,Cat1
1945,11,24,12,26,13.9,127.7,70,,194526,Cat1
1945,11,24,18,26,14.2,127.5,70,,194526,Cat1
1945,11,25,0,26,14.6,127.2,70,,194526,Cat1
1945,11,25,6,26,15.0,127.1,65,,194526,Cat1
1945,11,25,12,26,15.5,127.5,65,,194526,Cat1
1945,11,25,18,26,15.9,128.1,65,,194526,Cat1
1945,11,26,0,26,16.2,128.8,65,,194526,Cat1
1945,11,26,6,26,16.3,129.3,70,,194526,Cat1
1945,11,26,12,26,16.6,130.5,70,,194526,Cat1
1945,11,26,18,26,16.8,131.4,70,,194526,Cat1
1945,11,27,0,26,17.1,132.3,70,,194526,Cat1
1945,11,27,6,26,17.3,133.0,80,,194526,Cat1
1945,11,27,12,26,17.7,134.0,80,,194526,Cat1
1945,11,27,18,26,18.1,134.9,80,,194526,Cat1
1945,11,28,0,26,18.4,135.8,80,,194526,Cat1
1945,11,28,6,26,18.9,136.8,65,,194526,Cat1
1945,11,28,12,26,19.4,137.7,65,,194526,Cat1
1945,11,28,18,26,19.8,138.7,65,,194526,Cat1
1945,11,29,0,26,20.3,139.5,65,,194526,Cat1
1945,11,29,6,26,20.7,140.3,35,,194526,TS
1946,3,27,0,1,12.0,153.3,45,,194601,TS
1946,3,27,6,1,12.5,152.5,55,,194601,TS
1946,3,27,12,1,12.5,152.0,70,,194601,Cat1
1946,3,27,18,1,12.5,151.5,70,,194601,Cat1
1946,3,28,0,1,12.6,151.1,70,,194601,Cat1
1946,3,28,6,1,12.7,150.6,90,,194601,Cat2
1946,3,28,12,1,12.8,150.2,100,,194601,Cat3
1946,3,28,18,1,12.9,149.9,95,,194601,Cat2
1946,3,29,0,1,12.7,149.5,85,,194601,Cat2
1946,3,29,6,1,11.3,148.8,85,,194601,Cat2
1946,3,29,12,1,11.3,147.3,80,,194601,Cat1
1946,3,29,18,1,11.8,145.7,75,,194601,Cat1
1946,3,30,0,1,12.1,144.2,70,,194601,Cat1
1946,3,30,6,1,12.4,143.0,75,,194601,Cat1
1946,3,30,12,1,12.8,141.9,80,,194601,Cat1
1946,3,30,18,1,13.2,140.4,85,,194601,Cat2
1946,3,31,0,1,13.6,139.2,90,,194601,Cat2
1946,3,31,6,1,14.0,138.1,90,,194601,Cat2
1946,3,31,12,1,14.3,137.0,90,,194601,Cat2
1946,3,31,18,1,14.6,135.9,90,,194601,Cat2
1946,4,1,0,1,14.9,134.8,90,,194601,Cat2
1946,4,1,6,1,15.1,133.6,90,,194601,Cat2
1946,4,1,12,1,15.3,132.4,85,,194601,Cat2
1946,4,1,18,1,15.5,131.2,85,,194601,Cat2
1946,4,2,0,1,15.7,129.9,80,,194601,Cat1
1946,4,2,6,1,15.9,128.8,80,,194601,Cat1
1946,4,2,12,1,16.0,127.8,75,,194601,Cat1
1946,4,2,18,1,16.2,126.8,75,,194601,Cat1
1946,4,3,0,1,16.3,125.9,75,,194601,Cat1
1946,4,3,6,1,16.4,125.0,75,,194601,Cat1
1946,4,3,12,1,16.5,124.2,75,,194601,Cat1
1946,4,3,18,1,16.6,123.3,75,,194601,Cat1
1946,4,4,0,1,16.8,122.5,75,,194601,Cat1
1946,4,4,6,1,17.4,121.5,70,,194601,Cat1
1946,4,4,12,1,18.1,120.9,65,,194601,Cat1
1946,4,4,18,1,19.1,120.4,65,,194601,Cat1
1946,4,5,0,1,20.0,120.1,65,,194601,Cat1
1946,4,5,6,1,21.5,121.0,60,,194601,TS
1946,4,5,12,1,22.5,121.8,55,,194601,TS
1946,4,5,18,1,23.4,123.0,55,,194601,TS
1946,4,6,0,1,24.0,124.0,50,,194601,TS
1946,4,6,6,1,24.0,125.8,40,,194601,TS
1946,4,6,12,1,23.0,127.7,40,,194601,TS
1946,4,6,18,1,23.5,130.5,30,,194601,TD
1946,4,7,0,1,23.8,132.0,25,,194601,TD
1946,5,11,0,2,11.4,142.5,25,,194602,TD
1946,5,11,6,2,11.6,142.1,50,,194602,TS
1946,5,11,12,2,11.8,141.9,80,,194602,Cat1
1946,5,11,18,2,12.0,141.8,80,,194602,Cat1
1946,5,12,0,2,12.4,141.8,80,,194602,Cat1
1946,5,12,6,2,12.6,141.8,80,,194602,Cat1
1946,5,12,12,2,12.8,141.8,80,,194602,Cat1
1946,5,12,18,2,13.0,141.8,80,,194602,Cat1
1946,5,13,0,2,13.3,141.7,80,,194602,Cat1
1946,5,13,6,2,13.6,141.7,80,,194602,Cat1
1946,5,13,12,2,13.8,141.4,80,,194602,Cat1
1946,5,13,18,2,14.0,141.1,80,,194602,Cat1
1946,5,14,0,2,14.3,140.8,80,,194602,Cat1
1946,5,14,6,2,14.7,139.8,70,,194602,Cat1
1946,5,14,12,2,15.2,139.0,70,,194602,Cat1
1946,5,14,18,2,15.7,138.2,70,,194602,Cat1
1946,5,15,0,2,16.2,137.8,70,,194602,Cat1
1946,5,15,6,2,17.0,137.2,70,,194602,Cat1
1946,5,15,12,2,17.7,137.0,55,,194602,TS
1946,5,15,18,2,18.3,136.8,50,,194602,TS
1946,5,16,0,2,19.0,136.7,50,,194602,TS
1946,5,16,6,2,20.3,136.7,40,,194602,TS
1946,5,16,12,2,21.4,137.1,35,,194602,TS
1946,5,16,18,2,22.2,137.5,30,,194602,TD
1946,5,17,0,2,23.0,138.0,25,,194602,TD
1946,6,17,0,3,7.3,132.8,50,,194603,TS
1946,6,17,6,3,8.3,132.2,60,,194603,TS
1946,6,17,12,3,9.3,131.7,65,,194603,Cat1
1946,6,17,18,3,10.3,131.5,65,,194603,Cat1
1946,6,18,0,3,11.8,132.0,65,,194603,Cat1
1946,6,18,6,3,12.9,132.7,65,,194603,Cat1
1946,6,18,12,3,14.1,133.1,65,,194603,Cat1
1946,6,18,18,3,14.9,133.2,65,,194603,Cat1
1946,6,19,0,3,16.0,132.6,65,,194603,Cat1
1946,6,19,6,3,16.0,131.1,75,,194603,Cat1
1946,6,19,12,3,15.5,129.3,75,,194603,Cat1
1946,6,19,18,3,15.7,128.0,80,,194603,Cat1
1946,6,20,0,3,16.1,126.7,80,,194603,Cat1
1946,6,20,6,3,16.6,125.6,95,,194603,Cat2
1946,6,20,12,3,17.5,124.4,95,,194603,Cat2
1946,6,20,18,3,18.6,123.6,95,,194603,Cat2
1946,6,21,0,3,19.4,123.2,90,,194603,Cat2
1946,6,21,6,3,20.1,122.8,90,,194603,Cat2
1946,6,21,12,3,20.9,122.6,90,,194603,Cat2
1946,6,21,18,3,21.8,122.4,100,,194603,Cat3
1946,6,22,0,3,22.9,122.5,110,,194603,Cat3
1946,6,22,6,3,23.5,122.6,110,,194603,Cat3
1946,6,22,12,3,24.1,122.8,110,,194603,Cat3
1946,6,22,18,3,24.7,122.9,110,,194603,Cat3
1946,6,23,0,3,25.6,123.0,110,,194603,Cat3
1946,6,23,6,3,26.7,122.9,85,,194603,Cat2
1946,6,23,12,3,27.5,122.5,80,,194603,Cat1
1946,6,23,18,3,28.4,121.5,70,,194603,Cat1
1946,6,23,0,4,18.7,120.0,40,,194604,TS
1946,6,23,6,4,18.7,120.1,50,,194604,TS
1946,6,23,12,4,18.8,120.2,50,,194604,TS
1946,6,23,18,4,18.8,120.3,50,,194604,TS
1946,6,24,0,4,18.9,120.4,45,,194604,TS
1946,6,24,6,4,19.0,120.4,45,,194604,TS
1946,6,24,12,4,19.3,120.3,45,,194604,TS
1946,6,24,18,4,19.6,120.0,40,,194604,TS
1946,6,25,0,4,19.9,119.9,35,,194604,TS
1946,6,25,6,4,20.2,119.7,35,,194604,TS
1946,6,25,12,4,20.5,119.5,30,,194604,TD
1946,6,30,6,5,14.6,140.3,35,,194605,TS
1946,6,30,12,5,15.7,140.5,50,,194605,TS
1946,6,30,18,5,17.0,140.8,65,,194605,Cat1
1946,7,1,0,5,18.7,141.3,80,,194605,Cat1
1946,7,1,6,5,20.5,142.5,80,,194605,Cat1
1946,7,1,12,5,22.2,144.0,70,,194605,Cat1
1946,7,1,18,5,23.9,144.9,60,,194605,TS
1946,7,2,0,5,25.2,145.3,50,,194605,TS
1946,7,2,6,5,27.0,145.2,45,,194605,TS
1946,7,2,12,5,30.5,145.0,35,,194605,TS
1946,7,12,0,6,12.6,142.5,40,,194606,TS
1946,7,12,6,6,13.0,141.4,45,,194606,TS
1946,7,12,12,6,13.4,140.2,55,,194606,TS
1946,7,12,18,6,14.0,138.9,65,,194606,Cat1
1946,7,13,0,6,14.7,137.3,75,,194606,Cat1
1946,7,13,6,6,15.1,135.9,85,,194606,Cat2
1946,7,13,12,6,15.5,134.2,90,,194606,Cat2
1946,7,13,18,6,15.9,132.9,90,,194606,Cat2
1946,7,14,0,6,16.1,131.7,90,,194606,Cat2
1946,7,14,6,6,16.4,130.3,95,,194606,Cat2
1946,7,14,12,6,16.6,129.1,100,,194606,Cat3
1946,7,14,18,6,16.7,128.1,100,,194606,Cat3
1946,7,15,0,6,16.8,127.2,120,,194606,Cat4
1946,7,15,6,6,16.9,126.2,100,,194606,Cat3
1946,7,15,12,6,17.0,125.1,100,,194606,Cat3
1946,7,15,18,6,17.1,124.1,100,,194606,Cat3
1946,7,16,0,6,17.2,123.3,100,,194606,Cat3
1946,7,16,6,6,17.5,122.6,95,,194606,Cat2
1946,7,16,12,6,17.9,121.7,90,,194606,Cat2
1946,7,16,18,6,18.5,120.7,90,,194606,Cat2
1946,7,17,0,6,19.1,119.7,90,,194606,Cat2
1946,7,17,6,6,19.9,118.9,90,,194606,Cat2
1946,7,17,12,6,20.7,118.2,90,,194606,Cat2
1946,7,17,18,6,21.5,117.4,90,,194606,Cat2
1946,7,18,0,6,22.2,116.6,85,,194606,Cat2
1946,7,18,6,6,22.3,115.2,85,,194606,Cat2
1946,7,18,12,6,22.2,113.8,85,,194606,Cat2
1946,7,18,18,6,22.0,112.2,80,,194606,Cat1
1946,7,19,0,6,22.5,112.0,55,,194606,TS
1946,7,19,6,6,24.0,112.2,40,,194606,TS
1946,7,19,12,6,25.5,112.3,35,,194606,TS
1946,7,19,18,6,26.5,113.0,30,,194606,TD
1946,7,20,0,6,27.5,113.0,30,,194606,TD
1946,7,23,0,7,17.0,147.0,40,,194607,TS
1946,7,23,6,7,17.7,146.1,70,,194607,Cat1
1946,7,23,12,7,18.4,145.4,80,,194607,Cat1
1946,7,23,18,7,19.0,144.8,80,,194607,Cat1
1946,7,24,0,7,19.6,144.1,90,,194607,Cat2
1946,7,24,6,7,20.2,143.6,90,,194607,Cat2
1946,7,24,12,7,21.1,143.1,90,,194607,Cat2
1946,7,24,18,7,22.0,142.8,90,,194607,Cat2
1946,7,25,0,7,23.3,142.0,90,,194607,Cat2
1946,7,25,6,7,24.3,141.2,100,,194607,Cat3
1946,7,25,12,7,25.1,140.5,100,,194607,Cat3
1946,7,25,18,7,25.4,139.6,100,,194607,Cat3
1946,7,26,0,7,25.6,138.8,100,,194607,Cat3
1946,7,26,6,7,25.9,138.0,100,,194607,Cat3
1946,7,26,12,7,26.0,137.1,100,,194607,Cat3
1946,7,26,18,7,26.2,135.8,100,,194607,Cat3
1946,7,27,0,7,26.4,134.7,80,,194607,Cat1
1946,7,27,6,7,26.8,133.8,80,,194607,Cat1
1946,7,27,12,7,27.0,132.8,80,,194607,Cat1
1946,7,27,18,7,27.3,131.7,80,,194607,Cat1
1946,7,28,0,7,27.8,130.8,90,,194607,Cat2
1946,7,28,6,7,28.9,130.0,90,,194607,Cat2
1946,7,28,12,7,30.0,130.0,90,,194607,Cat2
1946,7,28,18,7,31.0,130.8,90,,194607,Cat2
1946,7,29,0,7,31.8,131.2,90,,194607,Cat2
1946,7,29,6,7,32.8,132.0,70,,194607,Cat1
1946,7,29,12,7,33.9,132.8,70,,194607,Cat1
1946,7,29,18,7,34.3,133.1,50,,194607,TS
1946,7,30,0,7,35.0,133.3,40,,194607,TS
1946,7,30,6,7,36.8,133.3,40,,194607,TS
1946,7,30,12,7,37.2,134.0,40,,194607,TS
1946,7,30,18,7,38.0,134.0,40,,194607,TS
1946,7,31,0,7,39.7,134.0,35,,194607,TS
1946,7,31,6,7,41.0,133.5,35,,194607,TS
1946,7,31,12,7,42.0,133.0,30,,194607,TD
1946,8,10,0,8,14.6,152.4,40,,194608,TS
1946,8,10,6,8,15.4,152.1,50,,194608,TS
1946,8,10,12,8,16.3,151.7,60,,194608,TS
1946,8,10,18,8,17.3,151.3,70,,194608,Cat1
1946,8,11,0,8,18.3,151.0,80,,194608,Cat1
1946,8,11,6,8,19.1,150.7,90,,194608,Cat2
1946,8,11,12,8,19.6,150.2,100,,194608,Cat3
1946,8,11,18,8,20.0,149.7,100,,194608,Cat3
1946,8,12,0,8,20.3,149.2,110,,194608,Cat3
1946,8,12,6,8,20.5,148.6,120,,194608,Cat4
1946,8,12,12,8,20.7,148.0,120,,194608,Cat4
1946,8,12,18,8,20.8,147.6,125,,194608,Cat4
1946,8,13,0,8,20.9,147.0,110,,194608,Cat3
1946,8,13,6,8,21.1,146.3,110,,194608,Cat3
1946,8,13,12,8,21.6,145.8,110,,194608,Cat3
1946,8,13,18,8,22.0,145.1,110,,194608,Cat3
1946,8,14,0,8,22.5,144.6,120,,194608,Cat4
1946,8,14,6,8,23.4,143.8,120,,194608,Cat4
1946,8,14,12,8,24.8,143.1,120,,194608,Cat4
1946,8,14,18,8,25.6,142.6,120,,194608,Cat4
1946,8,15,0,8,26.1,142.1,110,,194608,Cat3
1946,8,15,6,8,26.8,141.3,110,,194608,Cat3
1946,8,15,12,8,27.5,140.7,110,,194608,Cat3
1946,8,15,18,8,28.0,139.7,110,,194608,Cat3
1946,8,16,0,8,28.5,138.6,110,,194608,Cat3
1946,8,16,6,8,28.9,137.7,110,,194608,Cat3
1946,8,16,12,8,29.2,136.4,110,,194608,Cat3
1946,8,16,18,8,29.3,135.4,110,,194608,Cat3
1946,8,17,0,8,29.6,134.2,110,,194608,Cat3
1946,8,17,6,8,29.7,133.5,100,,194608,Cat3
1946,8,17,12,8,29.7,132.6,100,,194608,Cat3
1946,8,17,18,8,29.7,132.0,90,,194608,Cat2
1946,8,18,0,8,29.8,131.3,90,,194608,Cat2
1946,8,18,6,8,30.4,130.5,80,,194608,Cat1
1946,8,18,12,8,31.1,129.1,80,,194608,Cat1
1946,8,18,18,8,31.5,128.9,80,,194608,Cat1
1946,8,19,0,8,31.8,128.7,75,,194608,Cat1
1946,8,19,6,8,32.3,128.5,70,,194608,Cat1
1946,8,19,12,8,32.8,128.4,60,,194608,TS
1946,8,19,18,8,33.3,128.3,55,,194608,TS
1946,8,20,0,8,33.9,128.2,50,,194608,TS
1946,8,20,6,8,34.8,128.1,45,,194608,TS
1946,8,20,12,8,35.5,127.5,40,,194608,TS
1946,8,20,18,8,37.0,127.0,35,,194608,TS
1946,8,21,0,8,38.2,127.5,30,,194608,TD
1946,8,22,0,9,17.9,129.9,35,,194609,TS
1946,8,22,6,9,18.4,129.6,40,,194609,TS
1946,8,22,12,9,19.0,129.4,40,,194609,TS
1946,8,22,18,9,19.5,129.3,40,,194609,TS
1946,8,23,0,9,20.0,129.3,45,,194609,TS
1946,8,23,6,9,21.3,130.4,45,,194609,TS
1946,8,23,12,9,21.9,132.0,50,,194609,TS
1946,8,23,18,9,22.6,133.5,50,,194609,TS
1946,8,24,0,9,23.0,135.0,55,,194609,TS
1946,8,24,6,9,23.4,136.4,55,,194609,TS
1946,8,24,12,9,23.9,137.9,60,,194609,TS
1946,8,24,18,9,24.4,139.4,60,,194609,TS
1946,8,25,0,9,24.9,140.6,60,,194609,TS
1946,8,25,6,9,25.7,141.9,60,,194609,TS
1946,8,25,12,9,26.6,143.0,55,,194609,TS
1946,8,25,18,9,27.7,143.8,55,,194609,TS
1946,8,26,0,9,29.0,144.2,50,,194609,TS
1946,8,26,6,9,30.0,144.3,50,,194609,TS
1946,8,26,12,9,31.0,144.3,45,,194609,TS
1946,8,26,18,9,32.0,144.2,40,,194609,TS
1946,8,27,0,9,33.0,144.2,35,,194609,TS
1946,9,7,6,10,12.7,144.7,60,,194610,TS
1946,9,7,12,10,13.2,142.9,60,,194610,TS
1946,9,7,18,10,13.6,141.3,60,,194610,TS
1946,9,8,0,10,13.7,140.2,80,,194610,Cat1
1946,9,8,6,10,13.7,138.0,80,,194610,Cat1
1946,9,8,12,10,13.7,136.1,80,,194610,Cat1
1946,9,8,18,10,13.7,134.3,80,,194610,Cat1
1946,9,9,0,10,13.7,132.3,80,,194610,Cat1
1946,9,9,6,10,13.8,131.0,80,,194610,Cat1
1946,9,9,12,10,13.8,129.5,80,,194610,Cat1
1946,9,9,18,10,14.0,127.7,90,,194610,Cat2
1946,9,10,0,10,14.6,125.9,100,,194610,Cat3
1946,9,10,6,10,15.0,124.4,100,,194610,Cat3
1946,9,10,12,10,15.8,123.0,90,,194610,Cat2
1946,9,10,18,10,16.8,121.2,80,,194610,Cat1
1946,9,11,0,10,17.8,119.4,80,,194610,Cat1
1946,9,11,6,10,18.5,118.0,90,,194610,Cat2
1946,9,11,12,10,19.1,116.7,90,,194610,Cat2
1946,9,11,18,10,19.9,115.1,90,,194610,Cat2
1946,9,12,0,10,20.8,113.9,90,,194610,Cat2
1946,9,12,6,10,21.9,112.5,90,,194610,Cat2
1946,9,12,12,10,20.0,110.0,75,,194610,Cat1
1946,9,12,18,10,20.1,109.0,65,,194610,Cat1
1946,9,13,0,10,20.2,108.0,60,,194610,TS
1946,9,13,6,10,20.5,106.0,45,,194610,TS
1946,9,13,12,10,20.0,105.0,40,,194610,TS
1946,9,13,18,10,21.0,104.0,35,,194610,TS
1946,9,14,0,10,22.0,103.5,30,,194610,TD
1946,9,8,0,11,11.2,164.9,30,,194611,TD
1946,9,8,6,11,11.7,163.0,35,,194611,TS
1946,9,8,12,11,12.3,161.4,40,,194611,TS
1946,9,8,18,11,13.1,159.6,45,,194611,TS
1946,9,9,0,11,13.8,157.8,50,,194611,TS
1946,9,9,6,11,14.3,157.0,55,,194611,TS
1946,9,9,12,11,14.9,156.2,60,,194611,TS
1946,9,9,18,11,15.7,155.3,65,,194611,Cat1
1946,9,10,0,11,16.5,154.7,70,,194611,Cat1
1946,9,10,6,11,17.3,153.8,80,,194611,Cat1
1946,9,10,12,11,18.3,153.0,80,,194611,Cat1
1946,9,10,18,11,19.2,152.5,85,,194611,Cat2
1946,9,11,0,11,19.8,152.2,85,,194611,Cat2
1946,9,11,6,11,20.3,152.0,90,,194611,Cat2
1946,9,11,12,11,20.8,151.7,100,,194611,Cat3
1946,9,11,18,11,21.5,151.6,95,,194611,Cat2
1946,9,12,0,11,22.0,151.6,90,,194611,Cat2
1946,9,12,6,11,22.6,151.7,90,,194611,Cat2
1946,9,12,12,11,23.2,152.0,90,,194611,Cat2
1946,9,12,18,11,23.6,152.3,90,,194611,Cat2
1946,9,13,0,11,24.0,152.8,90,,194611,Cat2
1946,9,13,6,11,24.2,153.3,90,,194611,Cat2
1946,9,13,12,11,24.5,154.0,90,,194611,Cat2
1946,9,13,18,11,24.8,154.7,95,,194611,Cat2
1946,9,14,0,11,25.2,155.6,100,,194611,Cat3
1946,9,14,6,11,25.4,156.4,95,,194611,Cat2
1946,9,14,12,11,25.8,157.5,90,,194611,Cat2
1946,9,14,18,11,26.4,158.7,85,,194611,Cat2
1946,9,15,0,11,27.0,160.2,80,,194611,Cat1
1946,9,15,6,11,27.6,161.6,70,,194611,Cat1
1946,9,15,12,11,28.3,162.6,65,,194611,Cat1
1946,9,15,18,11,29.0,163.1,65,,194611,Cat1
1946,9,16,0,11,30.4,163.0,65,,194611,Cat1
1946,9,16,6,11,31.2,164.0,65,,194611,Cat1
1946,9,16,12,11,32.5,164.6,60,,194611,TS
1946,9,16,18,11,34.0,166.3,60,,194611,TS
1946,9,17,0,11,36.0,167.5,60,,194611,TS
1946,9,17,6,11,38.0,168.5,60,,194611,TS
1946,9,17,12,11,39.4,171.0,60,,194611,TS
1946,9,17,18,11,40.0,172.0,55,,194611,TS
1946,9,18,0,11,40.5,173.0,55,,194611,TS
1946,9,18,6,11,41.2,174.0,50,,194611,TS
1946,9,18,12,11,42.0,175.0,50,,194611,TS
1946,9,18,18,11,42.3,176.2,45,,194611,TS
1946,9,19,0,11,42.5,177.5,45,,194611,TS
1946,9,19,6,11,43.0,179.0,40,,194611,TS
1946,9,19,12,11,43.0,180.0,40,,194611,TS
1946,9,19,18,11,44.5,-177.5,35,,194611,TS
1946,9,18,0,12,10.5,160.8,50,,194612,TS
1946,9,18,6,12,10.6,159.9,55,,194612,TS
1946,9,18,12,12,10.9,159.2,55,,194612,TS
1946,9,18,18,12,11.2,158.7,55,,194612,TS
1946,9,19,0,12,11.4,158.2,65,,194612,Cat1
1946,9,19,6,12,12.0,157.5,80,,194612,Cat1
1946,9,19,12,12,12.2,156.3,80,,194612,Cat1
1946,9,19,18,12,12.6,153.4,90,,194612,Cat2
1946,9,20,0,12,12.8,151.8,90,,194612,Cat2
1946,9,20,6,12,13.2,149.4,100,,194612,Cat3
1946,9,20,12,12,14.3,147.0,100,,194612,Cat3
1946,9,20,18,12,14.9,145.2,100,,194612,Cat3
1946,9,21,0,12,15.2,143.1,105,,194612,Cat3
1946,9,21,6,12,15.4,141.7,105,,194612,Cat3
1946,9,21,12,12,15.8,140.2,110,,194612,Cat3
1946,9,21,18,12,16.1,139.0,110,,194612,Cat3
1946,9,22,0,12,16.8,137.5,115,,194612,Cat4
1946,9,22,6,12,17.0,136.3,115,,194612,Cat4
1946,9,22,12,12,17.4,135.4,115,,194612,Cat4
1946,9,22,18,12,18.0,134.1,115,,194612,Cat4
1946,9,23,0,12,18.3,133.0,115,,194612,Cat4
1946,9,23,6,12,18.9,131.9,115,,194612,Cat4
1946,9,23,12,12,19.3,130.8,120,,194612,Cat4
1946,9,23,18,12,19.5,129.8,120,,194612,Cat4
1946,9,24,0,12,19.8,128.8,120,,194612,Cat4
1946,9,24,6,12,20.1,127.7,110,,194612,Cat3
1946,9,24,12,12,20.9,126.1,95,,194612,Cat2
1946,9,24,18,12,21.2,125.1,85,,194612,Cat2
1946,9,25,0,12,21.8,123.7,85,,194612,Cat2
1946,9,25,6,12,22.1,121.8,85,,194612,Cat2
1946,9,25,12,12,22.2,120.2,85,,194612,Cat2
1946,9,25,18,12,22.9,119.0,65,,194612,Cat1
1946,9,26,0,12,24.5,119.5,60,,194612,TS
1946,9,26,6,12,26.5,122.0,55,,194612,TS
1946,9,26,12,12,28.0,123.0,50,,194612,TS
1946,9,26,18,12,29.0,124.5,40,,194612,TS
1946,9,27,0,12,30.0,126.0,30,,194612,TD
1946,10,18,12,13,10.7,131.0,45,,194613,TS
1946,10,18,18,13,11.0,130.5,55,,194613,TS
1946,10,19,0,13,11.6,130.0,65,,194613,Cat1
1946,10,19,6,13,12.0,129.5,70,,194613,Cat1
1946,10,19,12,13,12.2,129.0,75,,194613,Cat1
1946,10,19,18,13,13.0,128.4,80,,194613,Cat1
1946,10,20,0,13,13.5,128.0,85,,194613,Cat2
1946,10,20,6,13,14.3,127.8,100,,194613,Cat3
1946,10,20,12,13,15.5,127.8,110,,194613,Cat3
1946,10,20,18,13,16.0,127.8,115,,194613,Cat4
1946,10,21,0,13,16.9,127.9,120,,194613,Cat4
1946,10,21,6,13,17.3,128.0,120,,194613,Cat4
1946,10,21,12,13,18.0,128.2,120,,194613,Cat4
1946,10,21,18,13,18.7,128.8,120,,194613,Cat4
1946,10,22,0,13,19.3,129.2,115,,194613,Cat4
1946,10,22,6,13,20.3,130.0,115,,194613,Cat4
1946,10,22,12,13,21.3,130.8,110,,194613,Cat3
1946,10,22,18,13,22.0,131.5,105,,194613,Cat3
1946,10,23,0,13,22.9,132.2,100,,194613,Cat3
1946,10,23,6,13,24.3,133.7,90,,194613,Cat2
1946,10,23,12,13,25.8,135.4,90,,194613,Cat2
1946,10,23,18,13,27.9,137.6,85,,194613,Cat2
1946,10,24,0,13,30.6,140.1,80,,194613,Cat1
1946,10,24,6,13,33.0,142.5,70,,194613,Cat1
1946,10,24,12,13,35.4,145.1,60,,194613,TS
1946,10,24,18,13,38.4,148.7,50,,194613,TS
1946,10,25,0,13,40.5,156.5,50,,194613,TS
1946,10,25,6,13,42.0,160.0,50,,194613,TS
1946,10,25,12,13,43.0,163.5,50,,194613,TS
1946,10,25,18,13,49.0,167.0,45,,194613,TS
1946,10,26,0,13,51.5,170.5,65,,194613,Cat1
1946,11,5,0,14,12.1,125.6,55,,194614,TS
1946,11,5,6,14,13.1,125.3,70,,194614,Cat1
1946,11,5,12,14,14.2,125.1,80,,194614,Cat1
1946,11,5,18,14,14.9,124.9,85,,194614,Cat2
1946,11,6,0,14,15.7,125.0,90,,194614,Cat2
1946,11,6,6,14,16.6,125.2,95,,194614,Cat2
1946,11,6,12,14,17.3,125.4,100,,194614,Cat3
1946,11,6,18,14,18.3,125.7,110,,194614,Cat3
1946,11,7,0,14,19.3,126.1,115,,194614,Cat4
1946,11,7,6,14,20.2,126.7,120,,194614,Cat4
1946,11,7,12,14,21.2,127.3,120,,194614,Cat4
1946,11,7,18,14,22.1,128.1,115,,194614,Cat4
1946,11,8,0,14,23.1,129.2,110,,194614,Cat3
